Row ID,MASTER ID,Date,Cap time,Release Time,Run #,Observer (Marking),Observer (Data),Fence Observer(s),Pond #,Trap #,Direction of Travel,REC/CAP,1st Capture of Year,Season First Captured,prob with season first cap,Age,Sex,Gravid?,MS222?,%,Volume disp,Weight,TL,SVL_1stMeasurement,SVL_2ndMeasurement,SVL_3rdMeasurement,Toe Clip,Vial #,Mark Start,Mark End,VIE Combo,Marking Method (PIT VIA VIE),New VIE Combo,Code,New PIT code,Batch Mark,New Batch Mark,Camera ID (initials),Corrected Photo Filename,Camera Photo File,Photo file names updated,Anesthesia Start,Anesthesia End,H2O time,Recovery time,Marks or Abnormalities,Comments,Proofed,Annotations from Proofing,Night
859,526,4/29/2014,10:15:00 AM,11:20,,JCN,TG,"TG, JCN",4,10,OUT,CAP,Y,4,No,M,U,N/A,No,,2.6,2.44,61.1,48,,,Yes,1008,11:05,11:10,N/A,VIE,No,,No,XXBB,No,,Metamorph1008_4-29-14 (1-2),"JCN camera. Files: 331, 332",N/A,,,,,"Tail damage, tail regenerating",,Yes,,
860,527,4/29/2014,,,,BR,BR,BR,5,110,OUT,CAP,Y,4,No,M,U,N/A,No,,2.2,2.4,81.5,40.5,,,Yes,2011,,,N/A,VIE,No,,No,XXXR,No,,N/A,None,N/A,,,,,,Capture time and release time not recorded,Yes,,
861,528,4/29/2014,9:26:00 PM,21:53,,BR,ACH,ACH,5,150,OUT,CAP,Y,4,No,M,U,N/A,No,,2.4,2.6,86,43,,,Yes,2012,21:47,21:53,N/A,VIE,No,,No,XXXR,No,,N/A,None,N/A,,,,,,,Yes,,
862,529,4/29/2014,9:44:00 PM,,,BR,ACH,"TG, KJ, JCN",5,118,OUT,CAP,Y,4,No,M,U,N/A,No,,2.2,2.36,79.5,43.5,,,Yes,2013,21:55,22:03,N/A,VIE,No,,No,XXXR,No,,N/A,None,N/A,,,,,,,Yes,,
863,,4/29/2014,9:45:00 PM,,,BR,"ACH, BR","TG, KJ, JCN",5,132,OUT,REC,N,4,No,M,U,N/A,No,,2.3,2.35,82.3,40.5,,,No,N/A,22:00,,N/A,VIE,No,,No,XXXR,No,,N/A,None,N/A,,,,,,Toe clip previously taken.,Yes,,
864,530,4/29/2014,9:49:00 PM,,,ACH,ACH,"TG, KJ, JCN",5,130,OUT,CAP,Y,4,No,M,U,N/A,No,,2.2,2.39,75.1,42.2,,,Yes,2014,22:07,22:14,N/A,VIE,No,,No,XXXR,No,,N/A,None,N/A,,,,,,,Yes,,
865,531,4/29/2014,9:49:00 PM,,,ACH,ACH,"TG, KJ, JCN",5,130,OUT,CAP,Y,4,No,M,U,N/A,No,,2.4,2.39,77.1,42,,,Yes,2015,22:14,22:19,N/A,VIE,No,,No,XXXR,No,,N/A,None,N/A,,,,,,,Yes,,
866,532,4/29/2014,9:49:00 PM,,,"ACH, BR",ACH,"TG, KJ, JCN",5,130,OUT,CAP,Y,4,No,M,U,N/A,No,,2.4,2.7,80,46,,,Yes,2016,22:17,22:24,N/A,VIE,No,,No,XXXR,No,,N/A,None,N/A,,,,,,,Yes,,
867,533,4/29/2014,10:01:00 PM,22:36,,"ACH, BR",ACH,"TG, KJ, JCN",5,118,OUT,CAP,Y,4,No,M,U,N/A,No,,,2,65.2,41.2,,,Yes,2017,22:20,22:36,N/A,VIE,No,,No,XXXR,No,,N/A,None,N/A,,,,,"Tail damage, regenerating",water disp not collected,Yes,,
868,534,4/29/2014,10:02:00 PM,,,BR,ACH,"TG, KJ, JCN",5,114,OUT,CAP,Y,4,No,M,U,N/A,No,,2,2.03,78.8,44.3,,,Yes,2018,22:20,22:30,N/A,VIE,No,,No,XXXR,No,,N/A,None,N/A,,,,,,,Yes,,
869,535,4/29/2014,9:50:00 PM,,,"ACH, BR",ACH,"TG, KJ, JCN",5,144,OUT,CAP,Y,4,No,M,U,N/A,No,,2.4,2.48,81.5,41.4,,,Yes,2019,22:20,,N/A,VIE,No,,No,XXXR,No,,N/A,None,N/A,,,,,,Found on trap.,Yes,,
870,536,4/29/2014,10:40:00 PM,,,"ACH, KJ",ACH,"TG, KJ",Silt Fence,25-4,OUT,CAP,Y,4,No,M,U,N/A,No,,2.5,1.75,83.6,47.7,,,Yes,2020,23:18,23:23,N/A,VIE,No,,No,XXYY,No,,N/A,None,N/A,,,,,Damaged front right foot.,,Yes,,
871,537,4/29/2014,10:45:00 PM,,,"ACH, KJ",ACH,"TG, KJ",Silt Fence,25-5,IN,CAP,Y,4,No,M,U,N/A,No,,2.2,1.31,,,,,No,N/A,23:20,,N/A,VIE,No,,No,XXYY,No,,N/A,None,N/A,,,,,,No toe clip taken due to weather. Some measurement data missing due to weather.,Yes,,
872,,4/30/2014,12:00:00 PM,,,BR,N/A,"TG, KJ, BR",4,50,OUT,CAP,Y,4,No,M,U,N/A,No,,,,,,,,Yes,3001,,,,,No,,No,N/A,No,,N/A,None.,N/A,,,,,,No data taken. No VIE administered. Only toe clip taken.,Yes,,
873,539,5/5/2014,9:54:00 PM,22:55,,BR,BR,BR,4,28,OUT,CAP,Y,4,No,M,U,N/A,No,,2.2,2.39,77.1,41,,,Yes,3002,22:35,22:40,N/A,VIE,No,,No,XXBB,No,,,"0001, 0002, 0003- BKR Camera",METAMORPH3002_5-5-2014(1-3),,,,,,,Yes,Added photo filename,
874,540,5/6/2014,6:11:00 AM,7:16,,JCN,ACH,"ACH, JCN",5,124,OUT,CAP,Y,4,No,M,U,N/A,No,,2.8,2.44,83.2,48.1,,,Yes,2021,6:54,7:14,N/A,VIE,No,,No,XXXR,No,,,"100-0184, 100-0185",METAMORPH2021_5-6-2014(1-2),,,,,,,Yes,"Changed camera photo file number, Added filename",
875,541,5/6/2014,7:48:00 AM,9:18,,ACH,JCN,"ACH, JCN",4,20,OUT,CAP,Y,4,No,M,U,N/A,No,,2.9,2.57,79.1,44.4,,,Yes,2022,8:49,9:06,N/A,VIE,No,,No,XXBB,No,,METAMORPH2022_5-6-2014 (1-2),"Work camera. Files: 100-0186, 100-0187",N/A,,,,,,,Yes,,
876,542,5/6/2014,8:22:00 AM,9:18,,ACH,JCN,"ACH, JCN",4,57,IN,CAP,Y,4,No,M,U,N/A,No,,2.2,1.25,81.1,44.6,,,Yes,2023,9:10,9:16,N/A,VIE,No,,No,XXBB,No,,METAMORPH2023_5-6-2014 (1-2),"Work camera. Files: 100-0188, 100-0189",N/A,,,,,,,Yes,,
877,543,5/6/2014,10:53:00 PM,1:50,,KJ,KJ,KJ,4,22,OUT,CAP,Y,4,No,M,U,N/A,No,,2.4,2.47,80.4,44.8,,,Yes,4001,1:10,1:27,N/A,VIE,No,,No,XXBB,No,,METAMORPH4001_5-6-2014 (1-2),KJ iPhone.,N/A,,,,,,,Yes,,
878,544,5/6/2014,10:56:00 PM,1:50,,KJ,KJ,KJ,4,57,IN,CAP,Y,4,No,M,U,N/A,No,,2,1.92,76.7,43.3,,,Yes,4002,1:27,1:45,N/A,VIE,No,,No,XXBB,No,,METAMORPH4002_5-6-2014 (1-2),KJ iPhone.,N/A,,,,,,,Yes,,
879,346,5/7/2014,12:08:00 AM,1:50,,KJ,KJ,KJ,4,60,OUT,REC,N,3,No,A,F,N,No,,8.6,8.74,115.5,68.6,,,No,N/A,0:50,1:10,PXXX,PIT/VIE,No,BAF1963,No,,No,,BAF1963_5-7-2014 (1-2),KJ iPhone.,N/A,,,,,,,Yes,,
880,545,5/7/2014,7:06:00 AM,7:47,,JCN,ACH,JCN,Silt Fence,25-3,IN,CAP,Y,4,No,M,U,N/A,No,,2,2.08,83.1,42.7,,,Yes,2024,7:35,7:45,N/A,VIE,No,,No,XXXY,No,,METAMORPH2024_5-07-2014 (1-2),Work camera.,N/A,,,,,Toe clip taken from left-most toe on left foot (Pond 4 clip). Unclear of which VIE combo to give- should have been XXYY.,,Yes,,
881,546,5/7/2014,8:44:00 AM,9:05,,ACH,JCN,"ACH, JCN",4,10,OUT,CAP,Y,4,No,M,U,N/A,No,,2.1,2.11,80.6,43.1,,,No,N/A,8:57,9:04,N/A,VIE,No,,No,XXBB,No,,METAMORPH2025_5-7-2013 (1-2),"Work camera. Files: 100-0192, 100-0193",N/A,,,,,No vials - toe clip not possible. Rear right foot damage- missing most of toes (2nd and 3rd),,Yes,,
882,547,5/7/2014,9:34:00 PM,22:07,,JCN,ACH,"ACH, JCN",Silt Fence,50-3,IN,CAP,Y,4,No,M,U,N/A,No,,2.4,1.88,84.7,44.5,,,Yes,2026,21:52,22:06,N/A,VIE,No,,No,XXYY,No,,METAMORPH2026_5-7-2014 (1-2),"Work camera. Files: 100-0194, 100-0195",N/A,,,,,Mark 4 VIE placed higher up on abdomen. Toe clip taken on left toe from front left foot (Pond 4 toe clip),,Yes,,
883,548,5/8/2014,8:37:00 AM,,,KJ,KJ,KJ,4,30,OUT,CAP,Y,4,No,M,U,N/A,No,,2.2,2.23,81.7,43.7,,,Yes,4003,8:50,9:04,N/A,VIE,No,,No,XXBB,No,,METAMORPH4003_5-8-2014 (1-2),Work camera.,N/A,,,,,,,Yes,,
884,906,5/9/2014,6:54:00 AM,8:30,,ACH,ACH,"ACH, JCN",5,126,OUT,REC,U,,Yes,A,U,N/A,Yes,1%,5.4,3.4,105.2,59.4,,,Yes,BAF19E1,7:30,8:30,XXXO,PIT/VIE,No,BAF19E1,No,,No,,BAF19E1_XXXO_5-9-2014 (1-2),"Work camera. Files: 100-0199, 100-0200",N/A,7:55,7:57,8:03,8:30,Right foot toes 3&4 bifurcated. Piece top of tail missing at end.,VIE looks like XXXO (can't find other marks). Given PIT tag today. Toe clipped for Pond 4 (left first toe). Reclipped for Pond 5.,Yes,,
885,549,5/9/2014,7:49:00 AM,9:50,,JCN,ACH,JCN,Silt Fence,75-4,OUT,CAP,Y,4,No,M,U,N/A,No,,2.4,1.95,82.3,45.3,,,Yes,1009,9:13,9:22,N/A,VIE,No,,No,XXYY,No,,METAMORPH1009_5-9-2014 (1-2),"Work camera. Files: 100-0201, 100-0202",N/A,,,,,,,Yes,,
886,550,5/9/2014,8:21:00 AM,9:34,,JCN,ACH,JCN,4,30,OUT,CAP,Y,4,No,M,U,N/A,No,,2.4,2.32,80,43,,,Yes,1010,9:25,9:50,N/A,VIE,No,,No,XXBB,No,,METAMORPH1010_5-9-2014 (1-2),"Work camera. Files: 100-0204, 100-0205",N/A,,,,,,,Yes,,
887,,5/9/2014,8:49:00 AM,9:50,,JCN,ACH,"JCN, ACH",4,52,OUT,REC,N,4,No,M,U,N/A,No,,1.8,1.64,55.8,40.9,,,No,N/A,9:36,9:41,N/A,VIE,No,,No,XXBB,No,,METAMORPH1011_5-9-2014 (1-2),"Work camera. Files: 100-0206, 100-0207",N/A,,,,,Severe tail damage (missing most of it).,"Toe already clipped, VIE already administered.",Yes,,
888,551,5/9/2014,9:02:00 AM,9:50,,ACH,JCN,"ACH, JCN",4,12,OUT,CAP,Y,4,No,M,U,N/A,No,,2,2.14,75.9,44.8,,,Yes,1012,9:42,9:48,N/A,VIE,No,,No,XXBB,No,,METAMORPH1012_5-9-2014 (1-2),"Work camera. Files: 100-0208, 100-0209",N/A,,,,,,,Yes,,
889,552,5/10/2014,7:21:00 AM,8:15,,ACH,ACH,ACH,5,124,OUT,CAP,Y,4,No,M,U,N/A,No,,2.3,2.53,82.3,46.3,,,Yes,1013,8:00,8:14,N/A,VIE,No,,No,XXXR,No,,,"Work camera. Files: 100-0210, 100-0211",METAMORPH1013_5-10-2014 (1-2),,,,,,,Yes,,
890,553,5/10/2014,8:52:00 AM,9:56,,ACH,ACH,ACH,4,30,OUT,CAP,Y,4,No,M,U,N/A,No,,2.7,2.66,79.9,47.2,,,Yes,1014,9:47,9:55,N/A,VIE,No,,No,XXBB,No,,,"Work camera. Files: 100-0212, 100-0213",METAMORPH1014_5-10-2014 (1-2),,,,,,,Yes,,
891,554,5/10/2014,8:58:00 PM,21:40,,JCN,JCN,"JCN, ACH",Silt Fence,50-1,IN,CAP,Y,4,No,M,U,N/A,No,,1.8,2.1,71.5,42.6,,,Yes,N/A,21:17,21:29,N/A,VIE,No,,No,XXYY,No,,,"Work camera. Files: 100-0215, 100-0216",METAMORPH1015_5-10-2014 (1-2),,,,,,Toe clip taken but lost.,Yes,,
892,555,5/10/2014,9:02:00 PM,21:40,,JCN,JCN,"JCN, ACH",Silt Fence,75-3,IN,CAP,Y,4,No,M,U,N/A,No,,2.8,2,71.2,40.5,,,Yes,1016,21:30,21:37,N/A,VIE,No,,No,XXYY,No,,,"Work camera. Files: 100-0217, 100-0219",METAMORPH1016_5-10-2014 (1-2),,,,,,,Yes,,
893,556,5/11/2014,6:55:00 AM,7:37,,JCN,JCN,JCN,5,130,OUT,CAP,Y,4,No,M,U,N/A,No,,2,1.99,73.3,47.9,,,Yes,1017,7:25,7:36,N/A,VIE,No,,No,XXXR,No,,,"Work camera. Files: 100-0221, 100-0222",METAMORPH1017_5-11-2014 (1-2),,,,,,,Yes,,
894,557,5/11/2014,9:01:00 AM,9:30,,JCN,JCN,JCN,4,12,OUT,CAP,Y,4,No,M,U,N/A,No,,2,2.05,73.9,41.5,,,Yes,1018,9:19,9:29,N/A,VIE,No,,No,XXBB,No,,,"Work camera. Files: 100-0223, 100-0224",METAMORPH1018_5-11-2014 (1-2),,,,,,,Yes,,
895,558,5/11/2014,9:11:00 PM,22:14,,KJ,BR,"KJ, BR",5,101,IN,CAP,Y,4,No,M,U,N/A,No,,1.3,0.56,68.1,35.6,,,Yes,4004,22:05,22:13,N/A,VIE,No,,No,XXXR,No,,,"Work camera. Files: 100-0225, 100-0226",METAMORPH4004_5-11-2014 (1-2),,,,,,,Yes,Re-confirm weight.,
896,559,5/11/2014,11:08:00 PM,23:29,,BR,BR,"KJ, BR",4,54,OUT,CAP,Y,4,No,M,U,N/A,No,,2,1.59,74.2,40.1,,,Yes,4005,23:21,23:27,N/A,VIE,No,,No,XXBB,No,,,"Work camera. Files: 100-0229, 100-0230",METAMORPH4005_5-11-2014 (1-2),,,,,,,Yes,,
897,560,5/12/2014,7:05:00 AM,7:41,,ACH,JCN,"ACH, JCN",5,126,OUT,CAP,Y,4,No,M,U,N/A,No,,2.3,2.2,77.8,43.9,,,Yes,1019,7:30,7:40,N/A,VIE,No,,No,XXXR,No,,,"Work camera. Files: 100-0231, 100-0233",METAMORPH1019_5-12-2014 (1-2),,,,,,,Yes,,
898,561,5/12/2014,8:18:00 AM,9:18,,ACH,JCN,"ACH, JCN",4,30,OUT,CAP,Y,4,No,M,U,N/A,No,,2.1,1.99,78.7,43.3,,,Yes,1020,8:58,9:06,N/A,VIE,No,,No,XXBB,No,,,"Work camera. Files: 100-0234, 100-0235",METAMORPH1020_5-12-2014 (1-2),,,,,Missing 2nd toe on right front foot.,,Yes,,
899,562,5/12/2014,8:30:00 AM,9:18,,ACH,JCN,"ACH, JCN",4,48,OUT,CAP,Y,4,No,M,U,N/A,No,,2,2.03,78.3,44.1,,,Yes,1021,9:09,9:16,N/A,VIE,No,,No,XXBB,No,,,"Work camera. FIles: 100-0236, 100-0237",METAMORPH1021_5-12-2014 (1-2),,,,,,,Yes,,
900,563,5/12/2014,9:15:00 PM,22:30,,KJ,KJ,KJ,5,130.5,OUT,CAP,Y,4,No,M,U,N/A,No,,2.2,2.26,79.8,44.8,,,Yes,4006,22:05,22:15,N/A,VIE,No,,No,XXXR,No,,,"Work camera. Files: 100-0251, 100-0252",METAMORPH4006_5-12-2014 (1-2),,,,,,,Yes,,
901,564,5/12/2014,9:50:00 PM,22:32,,KJ,KJ,KJ,5,148.5,OUT,CAP,Y,4,No,M,U,N/A,No,,2.1,2.09,60.5,46.1,,,Yes,4007,22:15,22:25,N/A,VIE,No,,No,XXXR,No,,,"Work camera. Files: 100-0253, 100-0254",METAMORPH4007_5-12-2014 (1-2),,,,,Tail damage.,,Yes,,
902,565,5/13/2014,6:43:00 AM,7:50,,ACH,ACH,"ACH, JCN",5,113,IN,CAP,Y,4,No,M,U,N/A,No,,1.8,1.99,75,41.6,,,Yes,2027,7:22,7:37,N/A,VIE,No,,No,XXXR,No,,,"Work camera. Files: 100-0258, 100-0259",METAMORPH2027_5-13-2014 (1-2),,,,,,,Yes,,
903,566,5/13/2014,7:06:00 AM,7:50,,ACH,ACH,"ACH, JCN",5,144,OUT,CAP,Y,4,No,M,U,N/A,No,,2.6,2.43,82.9,46.7,,,Yes,2028,7:39,7:49,N/A,VIE,No,,No,XXXR,No,,,"Work camera. Files: 100-0260, 100-0261",METAMORPH2028_5-13-2014 (1-2),,,,,,,Yes,,
904,567,5/13/2014,8:17:00 AM,9:15,,JCN,ACH,"ACH, JCN",4,51,IN,CAP,Y,4,No,M,U,N/A,No,,1.8,1.76,74.7,40.5,,,Yes,2029,8:41,8:49,N/A,VIE,No,,No,XXBB,No,,,"Work camera. Files: 100-0262, 100-0263",METAMORPH2029_5-13-2014 (1-2),,,,,,,Yes,,
905,568,5/13/2014,8:27:00 AM,9:15,,JCN,ACH,"ACH, JCN",4,6,OUT,CAP,Y,4,No,M,U,N/A,No,,2.8,2.87,81.5,47.1,,,Yes,2030,8:51,8:58,N/A,VIE,No,,No,XXBB,No,,,"Work camera. Files: 100-0264, 100-0265",METAMORPH2030_5-13-2014 (1-2),,,,,,,Yes,,
906,569,5/13/2014,8:27:00 AM,9:15,,JCN,ACH,"ACH, JCN",4,6,OUT,CAP,Y,4,No,M,U,N/A,No,,2,2.2,78.7,44.5,,,Yes,2031,8:59,9:13,N/A,VIE,No,,No,XXBB,No,,,"Work camera. Files: 100-0266, 100-0267",METAMORPH2031_5-13-2014 (1-2),,,,,,,Yes,,
907,,5/19/2014,6:54:00 AM,7:39,,JCN,JCN,"ACH, JCN",5,126,OUT,CAP,Y,4,No,M,U,N/A,No,,2.4,1.71,74.9,44.9,,,Yes,2033,7:25,7:37,,,No,,No,XXXR,No,,,"100-0273, 100-0274, work",METAMORPH2033_5-19-2014(1-2),,,,,"Missing toes 2 & 3 on front left foot, missing toe 4 on right hind foot.",,Yes,,
908,,5/19/2014,7:03:00 AM,7:39,,ACH,ACH,"ACH, JCN",5,136,OUT,CAP,Y,4,No,M,U,N/A,No,,2,1.98,72.6,40.4,,,Yes,2032,7:25,7:38,,,No,,No,XXXR,No,,,"100-0271, 100-0272, work",METAMORPH2032_5-19-2014(1-2),,,,,,,Yes,,
909,,5/20/2014,10:45:00 PM,0:50,,KJ,KJ,KJ,5,110,OUT,CAP,Y,4,No,M,U,N/A,No,,2.2,2.04,77.7,44.8,,,Yes,4008,0:10,0:22,,,No,,No,XXXR,No,,4008_5-20-14(1)(2),"284-287, Work Camera",METAMORPH4008_5-20-2014(1-4),,,,,,2m in from fence,Yes,Added comment,
910,,5/20/2014,11:05:00 PM,0:50,,KJ,KJ,KJ,5,126,OUT,CAP,Y,4,No,M,U,N/A,No,,2.4,2.39,78.5,43.6,,,Yes,4009,0:22,0:34,,,No,,No,XXXR,No,,4009_5-20-14(1)(2),"288, 289, Work Camera",METAMORPH4009_5-20-2014(1-2),,,,,,Near trap,Yes,Added comment,
911,,5/20/2014,11:05:00 PM,0:50,,KJ,KJ,KJ,5,126,OUT,CAP,Y,4,No,M,U,N/A,No,,1.9,1.91,77.2,42.9,,,Yes,4010,0:34,0:46,,,No,,No,XXXR,No,,4010_5-20-14(1)(2),"290, 291, Work Camera",METAMORPH4010_5-20-2014(1-2),,,,,,Near trap. About 1.5m from fence in wiregrass. About 2cm from Metamorph #4009,Yes,Added comment,
912,,5/21/2014,12:55:00 AM,1:15,,KJ,KJ,KJ,5,107,IN,CAP,Y,4,No,M,U,N/A,No,,1.8,1.65,77.6,43,,,Yes,4011,1:00,1:10,,,No,,No,XXXR,No,,4011_5-21-14(1)(2),"292, 293, Work Camera",METAMORPH4011_5-21-2014(1-2),,,,,,Near trap. On ground. Date in photo is incorrect (Should be 5/21/14 instead of 5/20 because it was captured after midnight),Yes,Added comment,
913,,5/21/2014,8:06:00 AM,8:57,,ACH,JCN,"ACH, JCN",4,28,OUT,CAP,Y,4,No,M,U,N/A,No,,2.3,2.29,83.8,47.2,,,Yes,2034,8:49,8:56,,,No,,No,XXBB,No,,,"Work camera. Files: 100-0294, 100-0295",METAMORPH2034_5-21-2014(1-2),,,,,,,Yes,Added updated photo filename,
914,,5/22/2014,10:05:00 PM,22:46,,ACH,ACH,"ACH, JCN",5,124,OUT,CAP,Y,4,No,M,U,N/A,No,,1.5,1.61,70.7,42.9,,,Yes,2035,22:31,22:45,,,No,,No,XXXR,No,,,"Work camera. Files: 100-0296, 100-0297",METAMORPH2035_5-22-2014(1-2),,,,,,,Yes,Added updated photo filename,
915,,5/23/2014,6:47:00 AM,7:42,,ACH,ACH,"ACH, JCN",5,117,IN,CAP,Y,4,No,M,U,N/A,No,,2.2,2,78.2,45.6,,,Yes,2036,7:30,7:40,,,No,,No,XXXR,No,,,"Work camera. Files: 100-0298, 100-0299",METAMORPH2036_5-23-2014(1-2),,,,,,,Yes,Added updated photo filename,
916,,5/27/2014,6:47:00 AM,7:30,,ACH,ACH,"ACH, JCN",5,121,IN,CAP,Y,4,No,M,U,N/A,No,,1.8,1.74,80.2,41.8,,,Yes,2037,7:19,7:29,,,No,,No,XXXR,No,,,"Work camera. Files: 100-0300, 100-0301",METAMORPH2037_5-27-2014(1-2),,,,,,,Yes,Added updated photo filename,
917,580,5/28/2014,9:25:00 PM,,,KJ,BR,"KJ, BR",5,128,OUT,CAP,Y,4,No,M,U,N/A,No,,2.6,2.5,85.8,50,,,Yes,4012,22:05,22:14,N/A,VIE,No,,No,XXXR,No,,4012_5-28-14(1)(2),"Work camera. Files: 100-0303, 100-0304",METAMORPH4012_5-28-2014(1-2),,,,,,"Found near trap, in wire grass.",Yes,Added corrected and updated photo filename,
918,581,5/28/2014,9:25:00 PM,,,KJ,BR,"KJ, BR",5,128,OUT,CAP,Y,4,No,M,U,N/A,No,,1.8,1.72,69.8,42.9,,,Yes,4013,22:05,,N/A,VIE,No,,No,XXXR,No,,4013_5-28-14(1)(2),"Work camera. Files: 100-0305, 100-0306",METAMORPH4013_5-28-2014(1-2),,,,,,"Found in burrow, along fence (dug it up).",Yes,Added corrected and updated photo filename,
919,582,5/30/2014,7:09:00 AM,8:17,,JCN,ACH,"ACH, JCN",5,124,OUT,CAP,Y,4,No,M,U,N/A,No,,1.4,1.47,52.6,43,,,No,N/A,7:58,8:04,N/A,VIE,No,,No,XXXR,No,,,"Work camera. Files: 100-0309, 100-0310",METAMORPH2038_5-30-2014(1-2),,,,,Tail damage. No toes on right front foot.,Not toe clipped due to deformity.,Yes,Added updated photo filename,
920,583,5/30/2014,7:09:00 AM,8:17,,ACH,ACH,"ACH, JCN",5,124,OUT,CAP,Y,4,No,M,U,N/A,No,,1.9,1.8,76.4,44.1,,,Yes,2039,8:05,8:15,N/A,VIE,No,,No,XXXR,No,,,"Work camera. Files: 100-0313, 100-0314",METAMORPH2039_5-30-2014(1-2),,,,,,,Yes,Added updated photo filename,
921,,5/30/2014,7:13:00 AM,8:17,,JCN,JCN,"ACH, JCN",5,126,OUT,REC,Y,4,No,M,U,N/A,No,,3,2.69,83.3,48.3,,,No,N/A,8:07,8:14,,VIE,No,,No,XXXR,No,,,"Work camera Files: 100-0311, 100-0312",METAMORPH2040_5-30-2014(1-2),,,,,,Already toe clipped and VIE'd.,Yes,Added updated photo filename and VIE combo,
922,584,5/31/2014,7:21:00 AM,8:27,,ACH,JCN,"ACH, JCN",5,118,OUT,CAP,Y,4,No,M,U,N/A,No,,1.4,1.3,61.6,39.2,,,Yes,2041,8:19,8:23,N/A,VIE,No,,No,XXXR,No,,,"Work camera. Files: 100-0315, 100-0316",METAMORPH2041_5-31-2014(1-2),,,,,,,Yes,Added updated photo filename,
923,585,9/13/2014,9:42:00 PM,23:12,1,"ACH, KJE","ACH, KJE","ACH, KJE",5,112,Out,CAP,Y,5,No,U,M,N/A,Yes,1%,3.2,2.86,88,45.2,,,Yes,F14-0001,22:10,22:55,,PIT,No,BAF19C4,No,XOXX,No,,,"Crew Camera, 100-0145:0146",BAF19C4_09-13-2014 (1-2),22:30,22:39,22:51,23:12,No lateral line present,Look for JUVE batchmark on this one - other captures don't show a batchmark.,Yes,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Identified as a male on 10-30-14 (APU and KJE),,,
924,917,10/13/2014,11:06:00 PM,0:40,2,KJE,APU,"APU, KJE",4,25,IN,REC,Y,4,No,J,M,N/A,Yes,1%,2.8,2.69,91,49.4,,,Yes,F14-0002,23:26,0:39,,PIT,No,BAF1A35,No,XXBB,No,,,"Crew Camera, 100-0158:0160, a dorsal from anna's cam",BAF1A35_10-13-14,23:56,0:04,0:12,0:39,"toe 18 appears to be already clipped. In mark 2 there is a white blemish, injury? No lateral line present",,Yes,,6
925,586,10/14/2014,6:55:00 AM,9:23,3,"ACH, TCA","ACH, TCA","ACH, APU, KJE, TCA",4,35,IN,CAP,Y,5,No,U,U,N,Yes,1%,3,3.09,97.4,54.6,,,Yes,F14-0003,7:40,8:25,,PIT,No,BAF1A50,No,XOXX,No,,,100-0162:0163,BAF1A50_10-14-14,7:45,7:52,8:02,8:25,No lateral line present,,Yes,,6
926,38,10/14/2014,7:02:00 AM,9:23,3,TCA,"ACH, TCA","ACH, APU, KJE, TCA",4,43,IN,REC,Y,1,No,A,M,N/A,No,,4.5,4.61,108.8,50.7,,,Yes,F14-0004 (tail),8:07,8:20,ORXR,PIT/VIE,No,BAF1A4C,No,,No,,,100-0164:0165,BAF1A4C_ORXR_10-14-2014,,,,,VIE read as XRXX,,Yes,,6
927,172,10/14/2014,7:19:00 AM,9:23,3,"ACH, TCA","ACH, TCA","ACH, APU, KJE, TCA",4,3,IN,REC,Y,1,No,A,M,N/A,No,,4,4.64,105.9,58.3,,,Yes,F14-0005 (tail),8:23,8:34,GRXY,PIT/VIE,No,BAF1874,No,,No,,,100-0166:0168,BAF1874_GRXY_10-14-14,,,,,"scars on head, multiple deformed toes on all feet",Red XRXX,Yes,,6
928,587,10/14/2014,9:52:00 PM,23:00,2,KJE,TCA,"KJE, TCA",5,115,IN,CAP,Y,5,No,U,M,N/A,Yes,1%,2.4,2.42,87,47.2,,,Yes,F14-0008,22:17,22:44,,PIT,No,BAF1A30,No,XOXX,No,,,100-173:174,BAF1A30_10-14-14,22:23,22:33,22:44,22:53,No lateral line present,sex determined using photo (cloaca is swollen). Age changed to unknown due to length and uncertainty on aging 11-11-14 (APU and KJE),Yes,,7
929,588,10/14/2014,12:13:00 AM,1:01,2,TCA,KJE,"KJE, TCA",4,57,IN,CAP,Y,5,No,U,M,N/A,No,,1.8,1.88,83.2,43.9,,,Yes,F14-0009,0:24,1:00,BBXB,VIE,No,,No,,No,,,100-0175:0176,BBXB_10-14-14,,,,,"Blue vie in body cavity between marks 1 and 3, No lateral line present",sex determined using photo (swollen cloaca),Yes,,7
930,914,10/15/2014,2:03:00 AM,2:52,3,TCA,KJE,"KJE, TCA",4,29,IN,REC,Y,,Yes,A,F,Y,No,,10,9.1,121.5,70,,,Yes,F14-0010,2:31,2:51,GXYO,PIT/VIE,No,BAF1A13,No,,No,,,100-0177:0178,BAF1A13_GXYO_10-15-14,,,,,,mark 1 contains both red and green VIE.,Yes,"(TCA, STW) Skeleton chronology? Wrong toe clipped. HAS TO BE year 1 or 2 capture. Photo comparisons between Season 3 capture and captures before it within Season 3 show no match.",7
